#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
169	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
170	0	0	0.00752425	2.7466	0.0022727	38.623	0	0	0.0775957	0	0
171	0	0	0.00752425	2.75703	0.0022727	38.623	0	0	0.0775957	0	0
172	0	0	0.00752425	2.76917	0.0022727	38.623	0	0	0.0775957	0	0
173	0	0	0.00752425	2.78241	0.0022727	38.623	0	0	0.0775957	0	0
174	0	0	0.00752425	2.79133	0.0022727	38.623	0	0	0.0775957	0	0
175	0	0	0.00752425	2.80167	0.0022727	38.623	0	0	0.0775957	0	0
176	0	0	0.00752425	2.81462	0.0022727	38.623	0	0	0.0775957	0	0
177	0	0	0.00752425	2.82611	0.0022727	38.623	0	0	0.0775957	0	0
178	0	0	0.00752425	2.8365	0.0022727	38.623	0	0	0.0775957	0	0
179	0	0	0.00752425	2.84876	0.0022727	38.623	0	0	0.0775957	0	0
180	0	0	0.00752425	2.86021	0.0022727	38.623	0	0	0.0775957	0	0
181	0	0	0.00752425	2.868	0.0022727	38.623	0	0	0.0775957	0	0
182	0	0	0.00752425	2.88582	0.0022727	38.623	0	0	0.0775957	0	0
183	0	0	0.00752425	2.89625	0.0022727	38.623	0	0	0.0775957	0	0
184	0	0	0.00752425	2.90661	0.0022727	38.623	0	0	0.0775957	0	0
185	0	0	0.00752425	2.91625	0.0022727	38.623	0	0	0.0775957	0	0
186	0	0	0.00752425	2.92644	0.0022727	38.623	0	0	0.0775957	0	0
187	0	0	0.00752425	2.93824	0.0022727	38.623	0	0	0.0775957	0	0
188	0	0	0.00752425	2.94611	0.0022727	38.623	0	0	0.0775957	0	0
189	0	0	0.00752425	2.95452	0.0022727	38.623	0	0	0.0775957	0	0
190	0	0	0.00752425	2.96218	0.0022727	38.623	0	0	0.0775957	0	0
191	0	0	0.00752425	2.97659	0.0022727	38.623	0	0	0.0775957	0	0
192	0	0	0.00752425	2.99236	0.0022727	38.623	0	0	0.0775957	0	0
193	0	0	0.00752425	3.00284	0.0022727	38.623	0	0	0.0775957	0	0
194	0	0	0.00752425	3.01929	0.0022727	38.623	0	0	0.0775957	0	0
195	0	0	0.00752425	3.02875	0.0022727	38.623	0	0	0.0775957	0	0
196	0	0	0.00752425	3.03754	0.0022727	38.623	0	0	0.0775957	0	0
197	0	0	0.00752425	3.05085	0.0022727	38.623	0	0	0.0775957	0	0
198	0	0	0.00752425	3.0593	0.0022727	38.623	0	0	0.0775957	0	0
199	0	0	0.00752425	3.06612	0.0022727	38.623	0	0	0.0775957	0	0
200	0	0	0.00752425	3.07302	0.0022727	38.623	0	0	0.0775957	0	0
201	0	0	0.00752425	3.09136	0.0022727	38.623	0	0	0.0775957	0	0
202	0	0	0.00752425	3.10297	0.0022727	38.623	0	0	0.0775957	0	0
203	0	0	0.00752425	3.11428	0.0022727	38.623	0	0	0.0775957	0	0
204	0	0	0.00752425	3.12724	0.0022727	38.623	0	0	0.0775957	0	0
