#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
1957	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1958	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1959	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1960	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1961	10.000000	0.00170517	0.0026474	2.13898	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1962	10.000000	0.00170517	0.0026474	2.13898	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1963	10.000000	0.00170517	0.0026474	2.13898	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1964	10.000000	0.00170517	0.0026474	2.13898	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1965	10.000000	0.00170517	0.0026474	2.13898	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1966	10.000000	0.00170517	0.0026474	2.13898	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1967	10.000000	0.00170517	0.0026474	2.13898	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1968	10.000000	0.00170517	0.0026474	2.13898	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1969	10.000000	0.00170517	0.0026474	2.14094	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1970	10.000000	0.00170517	0.0026474	2.14094	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1971	10.000000	0.00170517	0.0026474	2.14094	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1972	10.000000	0.00170517	0.0026474	2.14289	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1973	10.000000	0.00170517	0.0026474	2.14289	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1974	10.000000	0.00170517	0.0026474	2.14289	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1975	10.000000	0.00170517	0.0026474	2.14289	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1976	10.000000	0.00170517	0.0026474	2.14289	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1977	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1978	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1979	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1980	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1981	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
