#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
2163	1	0	2.87874e-07	0.973328	0.000219035	0.00695286	0	0	4.22949e-05	0	0.00246949
2164	1	0	2.87741e-07	0.973337	0.000219771	0.00695297	0	0	4.22754e-05	0	0.00246864
2165	1	0	2.87609e-07	0.973351	0.000219374	0.00695307	0	0	4.22559e-05	0	0.00246751
2166	1	0	2.87477e-07	0.973365	0.000219542	0.00695275	0	0	4.22365e-05	0	0.00246666
2167	1	0	2.87344e-07	0.973386	0.000219146	0.00695286	0	0	4.22171e-05	0	0.00246567
2168	1	0	2.87212e-07	0.973401	0.000219876	0.00695253	0	0	4.21977e-05	0	0.00246468
2169	1	0	2.8708e-07	0.973415	0.000219481	0.00695264	0	0	4.21784e-05	0	0.00246384
2170	1	0	2.86949e-07	0.973429	0.000219648	0.00695246	0	0	4.2159e-05	0	0.00246285
2171	1	0	2.86817e-07	0.973445	0.000219255	0.00695257	0	0	4.21397e-05	0	0.00246201
2172	1	0	2.86685e-07	0.973415	0.000219422	0.00695225	0	0	4.21203e-05	0	0.00246102
2173	1	0	2.86554e-07	0.973421	0.00021903	0.00695221	0	0	4.2101e-05	0	0.00246004
2174	1	0	2.86423e-07	0.973423	0.000219197	0.00695232	0	0	4.20818e-05	0	0.00245905
2175	1	0	2.86291e-07	0.973426	0.000219363	0.00695214	0	0	4.20625e-05	0	0.00245821
2176	1	0	2.8616e-07	0.973436	0.000219528	0.00695225	0	0	4.20432e-05	0	0.00245737
2177	1	0	2.86029e-07	0.973441	0.000219139	0.00695193	0	0	4.2024e-05	0	0.00245625
2178	1	0	2.85899e-07	0.973455	0.000219304	0.00695204	0	0	4.20048e-05	0	0.00245541
2179	1	0	2.85768e-07	0.973471	0.00022002	0.00695186	0	0	4.19856e-05	0	0.00245443
2180	1	0	2.85637e-07	0.973477	0.000219632	0.00695182	0	0	4.19664e-05	0	0.0024536
2181	1	0	2.85507e-07	0.973495	0.000219796	0.0069515	0	0	4.19473e-05	0	0.00245262
2182	1	0	2.85376e-07	0.973513	0.000219958	0.00695161	0	0	4.19281e-05	0	0.00245164
2183	1	0	2.85246e-07	0.973535	0.000219573	0.00695129	0	0	4.1909e-05	0	0.00245067
2184	1	0	2.85116e-07	0.973548	0.000219736	0.0069514	0	0	4.18899e-05	0	0.00244969
2185	1	0	2.84986e-07	0.973563	0.000219352	0.00695136	0	0	4.18708e-05	0	0.00244886
